19.3, 2.15244, 2.28605, -0.104567, -1.17601e-16, 0.960108, 0
19.4, 2.15254, 2.28625, -0.10491, -1.17579e-16, 0.960258, 0
19.5, 2.15264, 2.28644, -0.105253, -1.17558e-16, 0.960407, 0
19.6, 2.15274, 2.28663, -0.105595, -1.17536e-16, 0.960557, 0
19.7, 2.15284, 2.28682, -0.105937, -1.17515e-16, 0.960706, 0
19.8, 2.15294, 2.28702, -0.106278, -1.17494e-16, 0.960855, 0
19.9, 2.15305, 2.28721, -0.106619, -1.17472e-16, 0.961004, 0
20, 2.15315, 2.2874, -0.10696, -1.17451e-16, 0.961153, 0
20.1, 2.15325, 2.28759, -0.1073, -1.1743e-16, 0.961302, 0
20.2, 2.15335, 2.28778, -0.10764, -1.17408e-16, 0.96145, 0
20.3, 2.15345, 2.28797, -0.10798, -1.17387e-16, 0.961598, 0
20.4, 2.15356, 2.28816, -0.108319, -1.17366e-16, 0.961747, 0
20.5, 2.15366, 2.28836, -0.108658, -1.17345e-16, 0.961895, 0
20.6, 2.15376, 2.28855, -0.108996, -1.17324e-16, 0.962043, 0
20.7, 2.15386, 2.28874, -0.109334, -1.17303e-16, 0.96219, 0
20.8, 2.15397, 2.28893, -0.109672, -1.17281e-16, 0.962338, 0
20.9, 2.15407, 2.28912, -0.110009, -1.1726e-16, 0.962485, 0
21, 2.15417, 2.28931, -0.110346, -1.17239e-16, 0.962633, 0
21.1, 2.15428, 2.2895, -0.110683, -1.17218e-16, 0.96278, 0
21.2, 2.15438, 2.28968, -0.111019, -1.17197e-16, 0.962927, 0
21.3, 2.15448, 2.28987, -0.111355, -1.17176e-16, 0.963074, 0
21.4, 2.15459, 2.29006, -0.11169, -1.17155e-16, 0.96322, 0
21.5, 2.15469, 2.29025, -0.112025, -1.17134e-16, 0.963367, 0
21.6, 2.15479, 2.29044, -0.11236, -1.17114e-16, 0.963513, 0
21.7, 2.1549, 2.29063, -0.112694, -1.17093e-16, 0.963659, 0
21.8, 2.155, 2.29082, -0.113028, -1.17072e-16, 0.963806, 0
21.9, 2.1551, 2.291, -0.113362, -1.17051e-16, 0.963951, 0
22, 2.15521, 2.29119, -0.113695, -1.1703e-16, 0.964097, 0
22.1, 2.15531, 2.29138, -0.114028, -1.1701e-16, 0.964243, 0
22.2, 2.15542, 2.29156, -0.114361, -1.16989e-16, 0.964388, 0
22.3, 2.15552, 2.29175, -0.114693, -1.16968e-16, 0.964534, 0
22.4, 2.15563, 2.29194, -0.115024, -1.16948e-16, 0.964679, 0
22.5, 2.15573, 2.29212, -0.115356, -1.16927e-16, 0.964824, 0
22.6, 2.15584, 2.29231, -0.115687, -1.16906e-16, 0.964969, 0
22.7, 2.15594, 2.2925, -0.116017, -1.16886e-16, 0.965113, 0
22.8, 2.15605, 2.29268, -0.116348, -1.16865e-16, 0.965258, 0
